pitchid,pitcherid,yearid,height,initspeed,breakx,breakz,initposx,initposz,extension,spinrate
10913,6,3,73,92.5223356,7.870793871,7.794659871,2.249995041,5.960108595,6.339562827,2011.752413
10914,4,3,72,89.78527783,1.884452631,7.428340069,-2.062684249,6.003417547,6.451212997,2508.395631
10915,2,3,80,79.56728571,-6.171104326,0.637048517,-2.589757564,5.372403209,6.175611448,1502.846561
10916,1,3,76,77.04100127,3.888732465,-7.16252322,-1.280715922,6.582152631,6.304664868,2922.645604
10917,2,3,80,80.01686447,1.637955107,-2.2311885,-1.955849037,6.446973723,6.462835369,2563.249499
10918,4,3,72,85.51931784,-8.257045676,-1.498378349,-2.067879046,5.764988735,6.131701604,1178.662478
10919,2,3,80,81.25065937,-6.528829794,2.742282605,-2.528054816,5.855439761,6.368620131,1794.110949
10920,2,3,80,81.37669233,-1.263116388,7.19018302,-2.211474999,5.900121003,6.136322236,1589.17803
10921,6,3,73,92.22626652,4.163830102,10.10267636,2.127830188,5.93313995,6.224892492,2035.099892
10922,3,3,77,85.99191153,5.11278059,8.143358237,4.002573627,6.4874512,6.003053458,2194.294052
10923,1,3,76,81.12923412,-5.583876045,2.324082859,-1.892465062,6.426992494,6.280618453,1370.656663
10924,3,3,77,85.45533717,9.317633619,7.385538007,4.296846188,6.499938734,6.160491775,2200.680441
10925,4,3,72,88.51085771,1.911766206,2.011393401,-2.025440283,5.68690737,5.952859708,2546.225568
10926,1,3,76,88.15932663,-8.379815903,4.31479237,-2.168354942,6.117040207,6.370005578,2177.648976
10927,5,3,72,90.00799328,-3.86491119,9.365432519,-0.892209549,5.976463461,6.016117237,1788.266566
10928,6,3,73,79.09155825,-4.149247559,0.41852656,2.037097614,5.927239623,6.421051466,2333.067526
10929,2,3,80,90.38623113,-0.489586796,7.538869108,-2.080937443,5.868901273,6.377737398,2267.708779
10930,3,3,77,86.2535577,9.532247221,6.100306493,4.053079717,6.418768572,6.184765478,2404.434727
10931,3,3,77,84.47053616,9.69278401,5.565036363,3.959621172,6.478735902,5.617629163,1698.381157
10932,2,3,80,83.95970056,-3.203238543,8.549890652,-2.352121775,5.29334854,5.975800416,2271.418713
10933,4,3,72,94.62328054,-5.099011556,10.28267155,-1.857068169,6.129273373,5.91973295,2418.960019
10934,6,3,73,85.90817574,7.596263605,6.941138615,2.134158117,6.003633206,6.100352054,1193.225712
10935,5,3,72,70.82288834,2.720559324,-6.825750932,-1.554726578,5.822767723,6.265172349,2057.438753
10936,4,3,72,89.21981052,3.732656064,1.501223211,-1.930945518,5.609396984,6.233811741,2547.523484
10937,2,3,80,88.51467116,-0.592077539,8.691620999,-2.005991305,5.75726338,6.073115366,2372.884271
10938,4,3,72,91.35814542,-4.096813401,11.96777768,-1.817862828,6.06296672,6.264436976,2382.26647
10939,2,3,80,81.50666015,-6.091153482,2.418638299,-1.970794419,5.816566294,6.320695932,1545.549306
10940,1,3,76,78.41226331,-4.383633343,2.027602557,-1.460546667,6.490910393,6.098914213,1453.569748
10941,3,3,77,85.5546954,3.470517173,7.497209757,4.183954585,6.479827516,6.166586682,1980.66928
10942,2,3,80,87.12786596,-5.426756062,6.375091666,-1.926752433,5.755484776,5.991814666,2140.244732
10943,6,3,73,93.08845436,2.86919332,9.782923739,2.296382905,5.995980416,5.98575431,1979.876844
10944,2,3,80,86.53773047,-2.192473611,10.00952774,-2.395145519,5.789327422,6.171316405,2372.736257
10945,2,3,80,88.70242636,-1.791722891,10.07040294,-2.38123807,6.150125283,6.230521552,2410.935115
10946,2,3,80,89.16146332,0.224558674,9.986713115,-1.907741074,5.959939234,6.213679596,2362.952669
10947,6,3,73,90.49006416,8.309495425,11.53658512,2.46342059,6.05660439,6.396238629,2022.620191
10948,6,3,73,77.4294986,-1.484662626,-4.018026584,2.100542379,5.914947517,6.166553585,2169.555325
10949,3,3,77,88.44368366,2.330139275,12.08511143,3.880345951,6.555184632,6.100265699,2075.851907
10950,2,3,80,86.51619725,0.251390142,6.803220391,-2.121435762,5.64617896,6.099656782,2306.231754
10951,1,3,76,80.47076592,-7.009457617,0.439860239,-1.845314863,6.443823853,6.258712008,1475.872496
10952,2,3,80,92.02049745,-2.190337494,6.236633226,-1.734506344,6.110043823,5.937625478,2360.013359
10953,4,3,72,86.6015965,4.40986479,4.851685998,-2.017959226,5.924119502,5.845775275,2637.679899
10954,1,3,76,80.10319547,-7.137065112,2.618036226,-1.656563347,6.596252838,6.003850064,1618.140653
10955,2,3,80,87.733234,-5.667868438,4.7095636,-2.03823595,5.816601385,6.099331767,2187.336044
10956,2,3,80,85.91162856,-6.886323722,5.812850778,-2.087573217,5.923157466,6.319535106,1965.035281
10957,6,3,73,91.81548423,3.800065069,10.70983933,2.106317089,5.943582634,6.094918134,2158.691271
10958,1,3,76,86.47418627,-7.58146452,1.80467328,-2.103607975,6.227441575,6.304156222,2123.190708
10959,5,3,72,89.73946934,-6.47541719,5.52367334,-2.071730398,5.849984422,6.168847593,1993.796926
10960,4,3,72,92.97265565,-5.776851862,9.883567599,-1.940575738,5.845671399,5.991380878,2353.783483
10961,4,3,72,91.79212234,-4.642990884,6.288105232,-1.792232861,5.790039606,6.341282334,2237.305889
10962,2,3,80,72.6292865,8.367262185,-4.894901034,-2.135929079,5.891090183,6.034955602,2695.361681
10963,2,3,80,73.6640102,4.82293224,-9.788408937,-2.037717567,5.96331916,6.411348945,2736.570254
10964,2,3,80,88.53716041,-2.574905431,7.069663444,-2.244735152,5.709972846,6.263136506,2250.087841
10965,3,3,77,83.67788149,0.660286102,3.758799898,4.031554937,6.46318668,6.715783245,2191.199314
10966,1,3,76,77.06069919,5.061269332,-8.48121317,-1.340854461,6.680879272,6.138806254,3070.445289
10967,3,3,77,86.16977931,10.37041667,6.706217216,4.226551467,6.434372333,6.271947147,2171.869792
10968,2,3,80,88.06684841,-3.179101551,7.377741997,-1.911332101,5.83675639,5.832547214,2338.006362
10969,2,3,80,87.24299353,-5.517508221,10.03647731,-2.239532827,5.883786874,6.33147249,2218.914939
10970,4,3,72,93.34700637,-2.494803654,8.299428076,-2.049386506,5.836425678,6.391561493,2422.892231
10971,3,3,77,85.58400562,4.18416618,9.495916942,3.985834985,6.63026996,6.04749905,2178.896858
10972,3,3,77,84.21306045,3.621059749,7.545192608,4.095249328,6.57541173,6.498578998,2050.041129
10973,4,3,72,80.76307227,4.371860145,-1.104665318,-1.916636483,5.817614353,6.296911921,2540.446693
10974,1,3,76,88.13036595,-5.837672753,6.402454429,-2.096036639,6.440641587,6.055850807,2314.972751
10975,3,3,77,85.4754162,3.892211263,7.478440688,4.014385058,6.541384915,6.126616881,2021.32045
10976,1,3,76,76.94608513,4.856054611,-6.636271844,-1.336696565,6.412048682,6.165088432,3106.77504
10977,2,3,80,88.13638008,-7.251583123,7.693964744,-2.524069422,5.870372992,6.279086895,2286.269035
10978,2,3,80,88.94794003,-5.213593864,13.0394896,-2.118244436,5.984123267,6.403039697,2281.223582
10979,6,3,73,91.28097399,5.227689412,11.26674968,2.254679065,6.145391966,6.135739121,2022.646585
10980,4,3,72,88.46650162,4.061493764,2.140652795,-2.231550022,5.775301959,5.983160102,2469.398303
10981,1,3,76,83.23940991,0.39684275,3.168231034,-2.254631233,6.311097616,6.382489617,2314.102139
10982,2,3,80,73.34053738,9.305072529,-7.673936328,-2.076239466,5.91069436,5.987077891,2800.310298
10983,3,3,77,82.97551593,-0.194112424,4.510211437,4.086572612,6.416424007,5.939501727,2108.214469
10984,5,3,72,84.44450821,-1.291526614,1.179480907,-0.763962912,6.024633326,6.049139489,708.2517716
10985,2,3,80,79.28199355,-4.207546669,2.335730796,-2.698817355,5.606228179,6.297998849,1729.461562
10986,2,3,80,72.50822306,5.205074839,-8.152325223,-2.161819724,5.484782476,6.48933973,2609.77238
10987,4,3,72,93.04163918,-9.033606275,7.233447478,-1.94519769,5.851974449,5.94321445,2372.952063
10988,3,3,77,81.82303712,1.734515556,4.221399815,3.953527755,6.409374917,6.531785394,2084.331733
10989,2,3,80,85.30356319,-2.090556398,6.22347795,-2.842707637,5.763613297,5.838741657,2290.335626
10990,1,3,76,88.54728083,-10.04816372,2.476052908,-2.018645991,6.176531563,6.14120488,2190.326007
10991,4,3,72,87.8107427,1.459276508,4.998930574,-2.084524539,5.988704292,6.304805275,2409.964155
10992,3,3,77,82.07165097,0.892676568,2.927428219,4.070737315,6.358410697,6.14182495,2154.83214
10993,1,3,76,90.08544214,-8.062306495,3.369718676,-1.979351906,6.246474339,6.230233556,2167.763749
10994,6,3,73,91.1037938,2.526637528,6.477150115,2.036986015,5.955882459,6.390703102,2042.724338
10995,1,3,76,87.46136554,-5.134514266,8.024035396,-1.112257822,6.868061534,6.106014714,2090.982119
10996,6,3,73,85.60054154,7.405178967,6.151234341,2.530809932,5.971569322,6.235517007,1267.417348
10997,4,3,72,80.03468456,4.888775517,-0.119929945,-1.956565563,5.840272878,6.283797409,2570.77036
10998,6,3,73,91.76312225,5.171457223,8.729456783,1.95157246,6.113913426,6.283792494,2064.003157
10999,2,3,80,88.56193077,-5.018774977,5.313419751,-2.000144804,5.497046837,6.115064885,2153.828648
11000,6,3,73,76.7581439,-6.063308788,-2.093893342,2.180642091,5.922434134,6.213252713,2092.7036
11001,6,3,73,75.35194317,-9.460809834,-0.929286095,2.110247654,5.833283653,5.938103305,2196.006913
11002,2,3,80,71.67960178,8.461572033,-12.38787638,-1.77331147,6.123616452,6.185866557,2665.029507
11003,1,3,76,86.99240201,-7.926336777,3.155813251,-1.944329981,6.600726778,6.340879391,2165.664526
11004,1,3,76,76.19007975,6.647688589,-10.50505552,-1.635691508,6.312678548,6.634071261,3113.460675
11005,2,3,80,84.14503123,-6.64406391,7.127560365,-2.389368551,5.723252244,5.983943375,1655.202881
11006,4,3,72,92.52590348,-6.007369382,10.53268806,-2.119914174,5.955776419,6.121165262,2386.235777
11007,5,3,72,89.03574203,-2.426137831,9.839008812,-0.78756835,6.03616497,5.885731317,1987.127504
11008,2,3,80,88.33859296,-6.422352318,7.12819816,-2.476418155,5.779018444,6.257084311,2401.304793
11009,6,3,73,76.62007128,-2.408885236,-0.735510476,2.350241077,5.824226144,6.324022272,2134.290784
11010,2,3,80,89.70760193,-2.029026263,5.656800397,-2.076579265,5.928146166,6.349790392,2227.337704
11011,1,3,76,76.24180933,1.782342229,-7.631024286,-2.424188195,6.19149178,6.398194962,2902.936284
11012,4,3,72,92.24890236,-3.797651946,9.469115664,-1.733038112,5.944089538,6.349504103,2509.95032
11013,1,3,76,88.11548598,-8.924834691,2.662069958,-2.018400568,6.338320307,5.609457739,2273.179483
11014,6,3,73,92.14832941,2.835757765,10.46678353,2.309522143,6.008938117,6.047795626,2069.719978
11015,6,3,73,85.53800709,7.275502036,5.252879204,2.096168792,6.119026657,6.215745913,1299.027234
11016,4,3,72,92.94427362,-7.883334504,5.99191899,-2.180144485,5.733936152,6.352661076,2356.019797
11017,2,3,80,89.11574919,-0.719759086,7.580739075,-2.25878528,6.024185249,6.261392141,2168.631185
11018,2,3,80,91.14769215,-5.032019719,11.33996387,-1.658089351,6.045819764,6.03934517,2266.337176
11019,3,3,77,81.13565992,1.400003502,5.790623313,4.082295574,6.490206535,6.108799837,2128.956857
11020,4,3,72,80.01012164,4.243381256,-3.245167038,-2.243751474,5.761526314,6.350596748,2505.941527
11021,6,3,73,92.49197722,8.982868077,10.0787639,1.809272193,6.041992199,6.200307608,2070.606155
11022,2,3,80,72.22040643,6.126889681,-5.166674543,-2.064860852,5.805519739,6.006167644,2382.05601
11023,6,3,73,75.9927914,-1.931146488,-2.236946962,2.30658347,5.929356266,6.274376985,2185.425965
11024,4,3,72,89.27831432,2.804251872,3.5635157,-2.009279061,5.770683545,6.020528404,2529.94272
11025,6,3,73,91.58487044,6.80069301,7.250191891,1.940412322,5.981164655,6.158860837,2118.314877
11026,5,3,72,89.39994306,-5.484856602,6.513099943,-1.497721971,5.96143554,5.942462416,1895.131016
11027,6,3,73,90.99398799,8.333960942,8.110163511,2.301515451,6.021304045,5.503523818,2070.101674
11028,2,3,80,91.10666602,-1.382861552,7.898142093,-1.643513834,6.144174149,6.317168564,2243.35069
11029,2,3,80,88.87845181,-3.504755551,9.478920866,-2.531303523,6.000956974,6.536247119,2427.859846
11030,5,3,72,91.28692113,-1.186100574,10.23180474,-0.737863831,6.149526291,6.374564322,2044.214345
11031,4,3,72,91.68165439,-1.077036374,11.49173235,-1.818411867,5.999281447,6.180372655,2437.01237
11032,3,3,77,86.83039951,9.967243289,7.379155137,4.351273681,6.5516115,5.769545089,2430.406508
11033,5,3,72,90.45023306,-7.571528868,9.125757406,-1.718988567,5.836045991,6.384927896,2035.982812
11034,3,3,77,86.75090662,5.227370485,10.24192404,4.101976743,6.488828389,5.850372353,2202.193349
11035,4,3,72,92.47795311,-5.804711228,9.688346442,-2.141608262,5.833235717,6.392083946,2463.281912
11036,2,3,80,73.78601055,5.418630198,-6.673834196,-2.632255323,5.660325055,6.250408996,2427.005322
11037,2,3,80,73.35898711,5.031177828,-6.687437681,-2.119878973,5.675626763,6.491630113,2347.931516
11038,1,3,76,78.07526622,8.521124816,-6.446239844,-1.935671076,6.266169058,6.456650697,3064.703266
11039,6,3,73,77.22968001,-6.244982355,-1.126447918,2.194635916,6.060623813,5.657973209,2091.786423
11040,6,3,73,90.89524941,7.882344393,9.105028924,2.171591355,6.045704402,6.30405007,2071.129036
11041,6,3,73,91.69511586,8.019061262,7.816675362,2.115158312,6.008022237,6.308973458,1998.14584
11042,5,3,72,91.23354617,-3.692882262,8.837530582,-1.159665739,6.038131643,6.217759963,1815.637069
11043,2,3,80,88.34344811,-1.739629639,7.887445064,-2.0963342,6.00280137,6.198593379,2351.203867
11044,3,3,77,86.33897205,6.878758025,7.798855897,4.135010052,6.473903423,6.390275347,2015.449178
11045,2,3,80,88.92370788,-2.289185699,9.210172374,-1.732403761,6.014775114,5.885752842,2308.400303
11046,4,3,72,86.17974205,-5.927788224,10.35690685,-2.147266669,5.610388769,5.920816541,1870.658638
11047,2,3,80,81.12819766,-6.531513419,2.843079571,-2.281106029,5.617956632,6.221282691,1695.254194
11048,5,3,72,83.52394539,-2.491653849,7.460645371,-1.346252639,5.869120205,6.096984011,1223.812957
11049,6,3,73,92.79139193,4.36058772,9.50787946,2.019548989,5.86790551,6.406058054,2006.297968
11050,2,3,80,72.84708474,4.028130985,-6.007735465,-1.721434497,6.062194911,6.295623077,2664.616601
11051,2,3,80,88.26953732,-3.669706692,8.674574457,-2.210135223,5.625191783,6.19140464,2273.236871
11052,3,3,77,83.25482253,10.09711068,5.466201577,4.142834125,6.418888957,6.186751068,1766.705638
11053,4,3,72,79.05190658,3.672344094,-6.046763165,-1.953877349,5.80934425,6.221089166,2653.552883
11054,6,3,73,91.00462628,5.326228412,13.10178371,2.002308399,6.102017872,5.921085887,2115.955412
11055,2,3,80,75.5571224,10.41496732,-6.838040301,-2.021949237,5.772070329,6.399007128,2765.881875
11056,6,3,73,77.62285128,-3.743445935,-3.770397936,2.122775214,6.011803218,6.056781609,2316.414449
11057,2,3,80,75.18552619,3.479032446,-4.544648127,-2.177968346,5.926002646,6.245878289,2351.767999
11058,5,3,72,88.00398743,0.844285045,6.694000661,-1.35040646,5.798930705,6.182785191,2102.908684
11059,2,3,80,87.14889202,-10.00739026,8.222041909,-2.590818774,5.735769501,6.162245597,2380.737456
11060,2,3,80,85.13098962,-1.037559342,9.989955584,-2.259819794,5.676135866,6.127108843,2275.570713
11061,6,3,73,91.67457718,4.35551481,10.09838103,1.77316827,6.086152845,5.967783171,1964.468063
11062,2,3,80,89.01164327,0.914141031,9.024912908,-2.280157033,5.880293296,6.59908768,2361.177849
11063,3,3,77,86.61793133,4.282942175,12.4405907,3.80489112,6.704798832,6.110734421,2207.270242
11064,1,3,76,80.85181638,-6.079205758,-0.776713382,-1.607988595,6.434089692,6.242626695,1522.281763
11065,5,3,72,91.42401275,-4.916668878,7.569333888,-1.388105829,5.749252634,5.95610412,1898.895294
11066,3,3,77,86.08560481,11.30176853,4.100247443,4.046307616,6.469128578,6.38243197,1971.291557
11067,1,3,76,92.1520123,-5.877996975,8.849146147,-1.398492905,6.774545983,6.597358829,2357.929453
11068,4,3,72,85.32813132,-7.418772937,2.879178708,-2.017646251,5.695963998,5.902385875,1320.724418
11069,1,3,76,75.10045443,3.868589591,-5.773528321,-1.95317705,6.232976744,5.934379606,2775.198062
11070,4,3,72,92.95192394,-8.304255172,8.616578684,-2.199455372,5.689511114,6.155636578,2358.558008
11071,2,3,80,85.65662819,-1.606799681,8.692268981,-2.726908971,5.466199825,6.388364974,2267.808844
11072,4,3,72,92.49864359,-6.99047829,7.650858344,-2.019191282,5.935478752,6.272315064,2351.839733
11073,1,3,76,78.51247465,-6.92439087,2.36887771,-2.133552322,6.344712336,6.284686871,1369.297463
11074,2,3,80,81.52837839,-4.461497773,3.857005862,-2.148421396,5.83299929,5.983708656,1500.556943
11075,6,3,73,85.39573411,7.931464725,5.501682304,2.107567975,6.134932825,6.128028909,1366.666986
11076,3,3,77,83.29041321,8.391334788,6.453694308,4.262055023,6.302388281,6.133994324,1990.570929
11077,4,3,72,87.7277111,3.207860343,2.922949686,-1.98920147,5.856802453,6.203539147,2524.10025
11078,1,3,76,82.50569971,2.387449552,3.585567467,-2.307179681,6.315051323,5.977259003,2450.496458
11079,2,3,80,87.80540035,-2.65314026,11.23116473,-2.19846744,5.819258799,6.107138074,2195.973029
11080,4,3,72,92.70202595,-5.237681038,7.737607821,-2.197724696,5.564051453,6.126277389,2210.624135
11081,3,3,77,82.95043321,0.755259149,3.945836607,4.159022459,6.383120561,6.177462884,2037.048186
11082,3,3,77,83.32653554,9.460412731,8.490235205,4.225613816,6.500191439,6.226508025,1859.084245
11083,2,3,80,84.96894249,-7.727971793,8.319796599,-2.170290075,5.941954277,6.348166315,1994.800662
11084,3,3,77,85.13671373,10.20129055,5.871908521,3.979813348,6.49141952,6.448363169,1762.25874
11085,2,3,80,88.25406339,0.2841336,6.384011965,-2.06325032,5.798392479,6.212777639,2194.429994
11086,5,3,72,90.42111511,-8.872935902,9.116201381,-1.467010124,5.80854382,6.13932312,2079.973744
11087,6,3,73,91.72419191,11.32018119,7.765569354,2.200140933,6.020080467,6.457346016,1985.070362
11088,2,3,80,70.82333139,9.22667989,-9.839689633,-1.96601151,5.723575676,6.660580477,2669.591083
11089,6,3,73,91.16817604,9.92372888,8.909252748,2.427396687,6.097955964,6.230442007,1974.53441
11090,4,3,72,80.98653036,4.553760623,-1.187972812,-1.778187831,6.037469981,6.048142243,2647.701021
11091,1,3,76,76.29428323,6.45352915,-5.311053005,-2.212736352,6.067980232,5.950392006,3043.235663
11092,4,3,72,94.73241513,-6.152999558,9.82361204,-1.807617839,6.039358679,6.404271337,2371.509866
11093,2,3,80,85.15951016,-6.603799136,11.78664297,-2.123042457,5.976407102,6.638879206,2077.284424
11094,3,3,77,85.02985961,9.602720288,7.837763581,4.054708618,6.553046331,6.712533892,1820.036884
11095,2,3,80,73.09268935,1.504629136,-5.404690771,-2.250485824,5.796798605,6.131074118,2254.479291
11096,1,3,76,78.35735429,5.040534561,-7.71821722,-1.54275885,6.670987191,6.559368156,3124.417886
11097,2,3,80,87.01742845,-1.070146115,7.747781557,-2.037581004,6.174393338,5.974112199,2242.343961
11098,1,3,76,80.441927,-5.686006273,-2.092543254,-1.95189027,6.260299904,6.803076563,1384.425528
11099,2,3,80,86.12899035,-0.767309721,11.26450959,-2.453564054,5.670646928,6.236153999,2250.65768
11100,1,3,76,80.65815529,-6.162072676,-1.604741773,-1.710340357,6.359598003,6.38743134,1353.123337
11101,2,3,80,89.09119768,0.815785552,9.175200148,-2.43706191,6.004708512,6.275324439,2240.117915
11102,6,3,73,78.32673621,-6.391434331,-0.236564501,1.604781264,5.895769814,5.858023161,2331.01879
11103,2,3,80,84.88749372,-2.680460638,10.87106134,-2.37348654,5.781553413,6.462851893,2158.707335
